;몹번호	한글이름	영문이름	레벨	생명력	마나	최소공격력	최대공격력	방어력	최소마법력	최대마법력	마법방어력	경험치	최대실드	전리확률	전리 Lv 제한	보너스 경험치	공격거리	방어범위	원호범위	이동범위	공격성향	원호성향	공격 방법	대기 딜레이	이동속도	추적 속도	공격속도	리셋 시간	최소 개체수	몬스터 속성	최소 턴	최대 턴	특수 공격 종류	특수 공격 레벨	생성 Effect 종류	죽음 Effect 종류	몬스터공격속성
625	B.아이스나이츠	B.아이스나이츠	125	4552	1028	0	0	208	894	964	464	3860	6178	89	135	171	8	10	5	0	2	2	0	0	0	1	1	300	2	0	0	0	0	0	0	0	1
26	L126.아이스나이츠리더	L126.아이스나이츠리더	126	2132	2715	0	0	115	507	555	261	2165	3322	37	136	90	8	10	8	0	4	2	0	0	0	1	2	50	40	0	0	0	0	0	0	0	1
226	L127.아이스나이츠리더	L127.아이스나이츠리더	127	2145	2732	0	0	116	511	559	263	2178	3342	37	137	91	8	10	8	0	4	2	0	0	0	1	2	50	40	0	0	0	0	0	0	0	1
326	L128.아이스나이츠리더	L128.아이스나이츠리더	128	2158	2749	0	0	117	515	563	265	2192	3363	37	138	92	8	10	8	0	4	2	0	0	0	1	2	50	40	0	0	0	0	0	0	0	1
426	L129.아이스나이츠리더	L129.아이스나이츠리더	129	2171	2766	0	0	118	519	567	267	2206	3384	37	139	93	8	10	8	0	4	2	0	0	0	1	2	50	40	0	0	0	0	0	0	0	1
526	L130.아이스나이츠리더	L130.아이스나이츠리더	130	2185	2783	0	0	119	523	571	269	2220	3405	37	140	94	8	10	8	0	4	2	0	0	0	1	2	50	40	0	0	0	0	0	0	0	1
626	B.아이스나이츠리더	B.아이스나이츠리더	130	4370	5566	0	0	238	1046	1142	538	4440	6810	89	140	187	8	10	8	0	4	2	0	0	0	1	2	300	2	0	0	0	0	0	0	0	1
27	L131.하피	L131.하피	131	2615	523	498	572	118	0	0	177	2516	3600	37	141	0	3	10	10	0	4	2	0	0	0	1	2	50	40	0	0	0	0	0	0	0	0
227	L132.하피	L132.하피	132	2629	526	501	575	119	0	0	178	2529	3618	37	142	0	3	10	10	0	4	2	0	0	0	1	2	50	40	0	0	0	0	0	0	0	0
327	L133.하피	L133.하피	133	2643	529	504	578	120	0	0	179	2542	3637	37	143	0	3	10	10	0	4	2	0	0	0	1	2	50	40	0	0	0	0	0	0	0	0
427	L134.하피	L134.하피	134	2657	532	507	581	121	0	0	180	2555	3656	37	144	0	3	10	10	0	4	2	0	0	0	1	2	50	40	0	0	0	0	0	0	0	0
527	L135.하피	L135.하피	135	2671	535	510	584	122	0	0	181	2568	3675	37	145	0	3	10	10	0	4	2	0	0	0	1	2	50	40	0	0	0	0	0	0	0	0
627	B.하피	B.하피	135	5342	1070	1020	1168	244	0	0	362	5136	7350	89	145	0	3	10	10	0	4	2	0	0	0	1	2	300	2	0	0	0	0	0	0	0	0
28	L136.서큐버스	L136.서큐버스	136	2768	523	0	0	124	531	553	243	2812	4012	37	146	107	3	10	10	0	4	2	0	0	0	1	2	50	40	0	0	0	0	0	0	0	1
228	L137.서큐버스	L137.서큐버스	137	2782	526	0	0	125	534	556	245	2827	4033	37	147	108	3	10	10	0	4	2	0	0	0	0	0	50	40	0	0	0	0	0	0	0	1
328	L138.서큐버스	L138.서큐버스	138	2796	529	0	0	126	537	559	247	2842	4054	37	148	109	3	10	10	0	4	2	0	0	0	0	0	50	40	0	0	0	0	0	0	0	1
428	L139.서큐버스	L139.서큐버스	139	2810	532	0	0	127	540	562	249	2857	4075	37	149	110	3	10	10	0	4	2	0	0	0	0	0	50	40	0	0	0	0	0	0	0	1
528	L140.서큐버스	L140.서큐버스	140	2825	535	0	0	128	543	565	251	2872	4096	37	150	111	3	10	10	0	4	2	0	0	0	0	0	50	40	0	0	0	0	0	0	0	1
628	B.서큐버스	B.서큐버스	140	5650	1070	0	0	256	1086	1130	502	5744	8192	89	150	222	3	10	10	0	4	2	0	0	0	0	0	300	2	0	0	0	0	0	0	0	1
29	L151.와이번	L151.와이번	151	3289	590	0	0	151	574	600	268	3442	4829	37	161	183	10	10	10	0	4	2	0	0	0	1	2	50	40	0	0	0	0	0	0	0	1
229	L152.와이번	L152.와이번	152	3299	592	0	0	152	576	602	269	3453	4844	37	162	185	10	10	10	0	4	2	0	0	0	1	2	50	40	0	0	0	0	0	0	0	1
329	L153.와이번	L153.와이번	153	3309	594	0	0	153	578	604	270	3464	4859	37	163	187	10	10	10	0	4	2	0	0	0	1	2	50	40	0	0	0	0	0	0	0	1
429	L154.와이번	L154.와이번	154	3319	596	0	0	154	580	606	271	3475	4874	37	164	188	10	10	10	0	4	2	0	0	0	1	2	50	40	0	0	0	0	0	0	0	1
529	L155.와이번	L155.와이번	155	3329	598	0	0	155	582	608	272	3486	4889	37	165	190	10	10	10	0	4	2	0	0	0	1	2	50	40	0	0	0	0	0	0	0	1
629	B.와이번	B.와이번	155	6658	1196	0	0	310	1164	1216	544	6972	9778	89	165	380	10	10	10	0	4	2	0	0	0	1	2	300	2	0	0	0	0	0	0	0	1
30	구아구아 챔피언	구아구아 챔피언	110	8238	2448	1119	1566	194	0	0	266	7884	16000	89	120	0	5	10	10	0	4	2	0	0	0	1	2	600		0	0	0	0	0	0	0	0
31	D196.그레이트뱃	D196.그레이트뱃	196	5775	1898	1067	1124	249	0	0	458	6026	8366	40	206	0	2	8	8	0	4	2	0	0	0	1	1	50	40	0	0	0	0	0	0	0	0
231	D197.그레이트뱃	D197.그레이트뱃	197	5793	1904	1071	1128	250	0	0	460	6045	8392	40	207	0	2	8	8	0	4	2	0	0	0	1	1	50	40	0	0	0	0	0	0	0	0
331	D198.그레이트뱃	D198.그레이트뱃	198	5811	1910	1075	1132	251	0	0	462	6064	8418	40	208	0	2	8	8	0	4	2	0	0	0	1	1	50	40	0	0	0	0	0	0	0	0
431	D199.그레이트뱃	D199.그레이트뱃	199	5829	1916	1079	1136	252	0	0	464	6083	8444	40	209	0	2	8	8	0	4	2	0	0	0	1	1	50	40	0	0	0	0	0	0	0	0
531	D200.그레이트뱃	D200.그레이트뱃	200	5847	1922	1083	1140	253	0	0	466	6102	8470	40	210	0	2	8	8	0	4	2	0	0	0	1	1	50	40	0	0	0	0	0	0	0	0
631	DB.그레이트뱃	DB.그레이트뱃	200	11694	3844	2166	2280	506	0	0	932	12204	16940	89	210	0	2	8	8	0	4	2	0	0	0	1	1	300	2	0	0	0	0	0	0	0	0
32	D201.가고일	D201.가고일	201	4860	1594	0	0	254	1093	1143	414	6218	8634	40	211	248	8	8	6	0	4	2	0	0	0	1	1	50	40	0	0	0	0	0	0	0	1
232	D202.가고일	D202.가고일	202	4875	1599	0	0	255	1097	1147	416	6237	8660	40	212	250	8	8	6	0	4	2	0	0	0	1	1	50	40	0	0	0	0	0	0	0	1
332	D203.가고일	D203.가고일	203	4890	1604	0	0	256	1101	1151	418	6256	8686	40	213	253	8	8	6	0	4	2	0	0	0	1	1	50	40	0	0	0	0	0	0	0	1
432	D204.가고일	D204.가고일	204	4905	1609	0	0	257	1105	1155	420	6275	8713	40	214	255	8	8	6	0	4	2	0	0	0	1	1	50	40	0	0	0	0	0	0	0	1
532	D205.가고일	D205.가고일	205	4920	1614	0	0	258	1109	1159	422	6294	8740	40	215	258	8	8	6	0	4	2	0	0	0	1	1	50	40	0	0	0	0	0	0	0	1
632	DB.가고일	DB.가고일	205	9840	3228	0	0	516	2218	2318	844	12588	17480	89	215	515	8	8	6	0	4	2	0	0	0	1	1	300	2	0	0	0	0	0	0	0	1
33	D206.그레이울프	D206.그레이울프	206	4660	1446	1116	1315	203	0	0	432	6344	8807	40	216	0	2	8	8	0	4	2	0	0	0	1	1	50	40	0	0	0	0	0	0	0	0
233	D207.그레이울프	D207.그레이울프	207	4674	1451	1120	1319	204	0	0	434	6364	8834	40	217	0	2	8	8	0	4	2	0	0	0	1	1	50	40	0	0	0	0	0	0	0	0
333	D208.그레이울프	D208.그레이울프	208	4689	1456	1124	1323	205	0	0	436	6384	8861	40	218	0	2	8	8	0	4	2	0	0	0	1	1	50	40	0	0	0	0	0	0	0	0
433	D209.그레이울프	D209.그레이울프	209	4704	1461	1128	1327	206	0	0	438	6404	8888	40	219	0	2	8	8	0	4	2	0	0	0	1	1	50	40	0	0	0	0	0	0	0	0
533	D210.그레이울프	D210.그레이울프	210	4719	1466	1132	1331	207	0	0	440	6424	8915	40	220	0	2	8	8	0	4	2	0	0	0	1	1	50	40	0	0	0	0	0	0	0	0
633	DB.그레이울프	DB.그레이울프	210	9438	2932	2264	2662	414	0	0	880	12848	17830	89	220	0	2	8	8	0	4	2	0	0	0	1	1	300	2	0	0	0	0	0	0	0	0
34	L141.자이언트 앤트	L141.자이언트 앤트	141	3015	586	578	664	140	0	0	176	3066	4496	37	151	0	2	8	4	0	4	2	0	0	0	1	1	50	40	0	0	0	0	0	0	0	0
234	L142.자이언트 앤트	L142.자이언트 앤트	142	3028	589	581	667	141	0	0	177	3079	4514	37	152	0	2	8	4	0	4	2	0	0	0	1	1	50	40	0	0	0	0	0	0	0	0
334	L143.자이언트 앤트	L143.자이언트 앤트	143	3041	592	584	670	142	0	0	178	3092	4533	37	153	0	2	8	4	0	4	2	0	0	0	1	1	50	40	0	0	0	0	0	0	0	0
434	L144.자이언트 앤트	L144.자이언트 앤트	144	3054	595	587	673	143	0	0	179	3105	4552	37	154	0	2	8	4	0	4	2	0	0	0	1	1	50	40	0	0	0	0	0	0	0	0
534	L145.자이언트 앤트	L145.자이언트 앤트	145	3067	598	590	676	144	0	0	180	3118	4571	37	155	0	2	8	4	0	4	2	0	0	0	1	1	50	40	0	0	0	0	0	0	0	0
634	B.자이언트 앤트	B.자이언트 앤트	145	6134	1196	1180	1352	288	0	0	360	6236	9142	89	155	0	2	8	4	0	4	2	0	0	0	1	1	300	2	0	0	0	0	0	0	0	0
35	L156.레드터틀	L156.레드터틀	156	3248	598	631	731	147	0	0	178	3514	4927	37	166	0	2	8	6	0	4	2	0	0	0	1	1	50	40	0	0	0	0	0	0	0	0
235	L157.레드터틀	L157.레드터틀	157	3258	600	633	734	148	0	0	179	3525	4942	37	167	0	2	8	6	0	4	2	0	0	0	1	1	50	40	0	0	0	0	0	0	0	0
335	L158.레드터틀	L158.레드터틀	158	3268	602	635	737	149	0	0	180	3536	4957	37	168	0	2	8	6	0	4	2	0	0	0	1	1	50	40	0	0	0	0	0	0	0	0
435	L159.레드터틀	L159.레드터틀	159	3278	604	637	740	150	0	0	181	3547	4972	37	169	0	2	8	6	0	4	2	0	0	0	1	1	50	40	0	0	0	0	0	0	0	0
535	L160.레드터틀	L160.레드터틀	160	3288	606	639	743	151	0	0	182	3558	4987	37	170	0	2	8	6	0	4	2	0	0	0	1	1	50	40	0	0	0	0	0	0	0	0
635	B.레드터틀	B.레드터틀	160	6576	1212	1278	1486	302	0	0	364	7116	9974	89	170	0	2	8	6	0	4	2	0	0	0	1	1	300	2	0	0	0	0	0	0	0	0
36	L146.스웰라	L146.스웰라	146	2407	3008	615	696	143	0	0	191	3356	4713	37	156	0	2	8	7	0	4	2	0	0	0	1	1	50	40	0	0	0	0	0	0	0	0
236	L147.스웰라	L147.스웰라	147	2417	3021	618	699	144	0	0	192	3370	4732	37	157	0	2	8	7	0	4	2	0	0	0	1	1	50	40	0	0	0	0	0	0	0	0
336	L148.스웰라	L148.스웰라	148	2427	3034	621	702	145	0	0	193	3384	4751	37	158	0	2	8	7	0	4	2	0	0	0	1	1	50	40	0	0	0	0	0	0	0	0
436	L149.스웰라	L149.스웰라	149	2437	3047	624	705	146	0	0	194	3398	4771	37	159	0	2	8	7	0	4	2	0	0	0	1	1	50	40	0	0	0	0	0	0	0	0
536	L150.스웰라	L150.스웰라	150	2447	3060	627	708	147	0	0	195	3412	4791	37	160	0	2	8	7	0	4	2	0	0	0	1	1	50	40	0	0	0	0	0	0	0	0
636	B.스웰라	B.스웰라	150	4894	6120	1254	1416	294	0	0	390	6824	9582	89	160	0	2	8	7	0	4	2	0	0	0	1	1	300	2	0	0	0	0	0	0	0	0
37	L166.비어드피쉬	L166.비어드피쉬	166	2931	3386	713	805	166	0	0	207	3656	5120	36	176	0	3	8	10	0	4	2	0	0	0	1	1	50	40	0	0	0	0	0	0	0	0
237	L167.비어드피쉬	L167.비어드피쉬	167	2937	3393	715	807	167	0	0	208	3664	5131	36	177	0	3	8	10	0	4	2	0	0	0	1	1	50	40	0	0	0	0	0	0	0	0
337	L168.비어드피쉬	L168.비어드피쉬	168	2943	3400	717	809	168	0	0	209	3672	5142	36	178	0	3	8	10	0	4	2	0	0	0	1	1	50	40	0	0	0	0	0	0	0	0
437	L169.비어드피쉬	L169.비어드피쉬	169	2949	3407	719	811	169	0	0	210	3680	5153	36	179	0	3	8	10	0	4	2	0	0	0	1	1	50	40	0	0	0	0	0	0	0	0
537	L170.비어드피쉬	L170.비어드피쉬	170	2955	3414	721	813	170	0	0	211	3688	5164	36	180	0	3	8	10	0	4	2	0	0	0	1	1	50	40	0	0	0	0	0	0	0	0
637	B.비어드피쉬	B.비어드피쉬	170	5910	6828	1442	1626	340	0	0	422	7376	10328	89	180	0	3	8	10	0	4	2	0	0	0	1	1	300	2	0	0	0	0	0	0	0	0
38	171.블루터틀	171.블루터틀	171	4061	687	748	846	169	0	0	212	3716	5193	36	181	0	2	8	6	0	4	2	0	0	0	1	1	50	40	0	0	0	0	0	0	0	0
238	172.블루터틀	172.블루터틀	172	4066	688	749	847	170	0	0	213	3720	5199	36	182	0	2	8	6	0	4	2	0	0	0	1	1	50	40	0	0	0	0	0	0	0	0
338	173.블루터틀	173.블루터틀	173	4071	689	750	848	171	0	0	214	3724	5205	36	183	0	2	8	6	0	4	2	0	0	0	1	1	50	40	0	0	0	0	0	0	0	0
438	174.블루터틀	174.블루터틀	174	4076	690	751	849	172	0	0	215	3728	5211	36	184	0	2	8	6	0	4	2	0	0	0	1	1	50	40	0	0	0	0	0	0	0	0
538	175.블루터틀	175.블루터틀	175	4081	691	752	850	173	0	0	216	3732	5217	36	185	0	2	8	6	0	4	2	0	0	0	1	1	50	40	0	0	0	0	0	0	0	0
638	B.블루터틀	B.블루터틀	175	8162	1382	1504	1700	346	0	0	432	7464	10434	89	185	0	2	8	6	0	4	2	0	0	0	1	1	300	2	0	0	0	0	0	0	0	0
39	D211.트렌트	D211.트렌트	211	6020	1016	1133	1298	209	0	0	274	6411	8897	40	221	0	7	8	9	0	4	2	0	0	0	1	1	50	40	0	0	0	0	0	0	0	0
239	D212.트렌트	D212.트렌트	212	6039	1020	1137	1302	210	0	0	275	6431	8924	40	222	0	7	8	9	0	4	2	0	0	0	1	1	50	40	0	0	0	0	0	0	0	0
339	D213.트렌트	D213.트렌트	213	6058	1024	1141	1306	211	0	0	276	6451	8951	40	223	0	7	8	9	0	4	2	0	0	0	1	1	50	40	0	0	0	0	0	0	0	0
439	D214.트렌트	D214.트렌트	214	6077	1028	1145	1310	212	0	0	277	6471	8978	40	224	0	7	8	9	0	4	2	0	0	0	1	1	50	40	0	0	0	0	0	0	0	0
539	D215.트렌트	D215.트렌트	215	6096	1032	1149	1314	213	0	0	278	6491	9005	40	225	0	7	8	9	0	4	2	0	0	0	1	1	50	40	0	0	0	0	0	0	0	0
639	DB.트렌트	DB.트렌트	215	12192	2064	2298	2628	426	0	0	556	12982	18010	89	225	0	7	8	9	0	4	2	0	0	0	1	1	300	2	0	0	0	0	0	0	0	0
40	D216.위치	D216.위치	216	9830	1585	0	0	242	1174	1234	440	6479	8987	40	226	307	10	8	10	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	1
240	D217.위치	D217.위치	217	9860	1590	0	0	243	1178	1238	442	6499	9014	40	227	310	10	8	10	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	1
340	D218.위치	D218.위치	218	9890	1595	0	0	244	1182	1242	444	6519	9042	40	228	313	10	8	10	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	1
440	D219.위치	D219.위치	219	9920	1600	0	0	245	1186	1246	446	6539	9070	40	229	316	10	8	10	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	1
540	D220.위치	D220.위치	220	9950	1605	0	0	246	1190	1250	448	6559	9098	40	230	319	10	8	10	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	1
640	DB.위치	DB.위치	220	19900	3210	0	0	492	2380	2500	896	13118	18196	89	230	638	10	8	10	0	4	2	0	0	0	1	1	360	2	0	0	0	0	0	0	0	1
41	D226.리치	D226.리치	226	7561	8188	0	0	269	1256	1336	489	6614	9176	40	236	368	10	8	10	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	1
241	D227.리치	D227.리치	227	7584	8213	0	0	270	1260	1341	491	6634	9204	40	237	372	10	8	10	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	1
341	D228.리치	D228.리치	228	7607	8238	0	0	271	1264	1346	493	6654	9232	40	238	375	10	8	10	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	1
441	D229.리치	D229.리치	229	7630	8263	0	0	272	1268	1351	495	6674	9260	40	239	379	10	8	10	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	1
541	D230.리치	D230.리치	230	7653	8288	0	0	273	1272	1356	497	6695	9288	40	240	383	10	8	10	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	1
641	DB.리치	DB.리치	230	15306	16576	0	0	546	2544	2712	994	13390	18576	89	240	765	10	8	10	0	4	2	0	0	0	1	1	360	2	0	0	0	0	0	0	0	1
42	L191.어스엘리멘탈	L191.어스엘리멘탈	191	6758	798	970	1081	211	0	0	223	3998	5553	36	201	0	3	8	4	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	0
242	L192.어스엘리멘탈	L192.어스엘리멘탈	192	6765	799	971	1083	212	0	0	224	4002	5559	36	202	0	3	8	4	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	0
342	L193.어스엘리멘탈	L193.어스엘리멘탈	193	6772	800	972	1085	213	0	0	225	4007	5565	36	203	0	3	8	4	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	0
442	L194.어스엘리멘탈	L194.어스엘리멘탈	194	6779	801	973	1087	214	0	0	226	4012	5571	36	204	0	3	8	4	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	0
542	L195.어스엘리멘탈	L195.어스엘리멘탈	195	6786	802	974	1089	215	0	0	227	4017	5577	36	205	0	3	8	4	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	0
642	B.어스엘리멘탈	B.어스엘리멘탈	195	13572	1604	1948	2178	430	0	0	454	8034	11154	89	205	0	3	8	4	0	4	2	0	0	0	1	1	360	2	0	0	0	0	0	0	0	0
43	D221.벤쉬	D221.벤쉬	221	7477	8291	0	0	252	1197	1263	465	6546	9081	40	231	406	8	8	8	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	1
243	D222.벤쉬	D222.벤쉬	222	7500	8316	0	0	253	1201	1267	467	6566	9109	40	232	410	8	8	8	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	1
343	D223.벤쉬	D223.벤쉬	223	7523	8341	0	0	254	1205	1271	469	6586	9137	40	233	414	8	8	8	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	1
443	D224.벤쉬	D224.벤쉬	224	7546	8367	0	0	255	1209	1275	471	6606	9165	40	234	419	8	8	8	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	1
543	D225.벤쉬	D225.벤쉬	225	7569	8393	0	0	256	1213	1279	473	6626	9193	40	235	423	8	8	8	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	1
643	DB.벤쉬	DB.벤쉬	225	15138	16786	0	0	512	2426	2558	946	13252	18386	89	235	845	8	8	8	0	4	2	0	0	0	1	1	360	2	0	0	0	0	0	0	0	1
44	L161.바포메트	L161.바포메트	161	2315	456	679	781	147	0	0	189	3582	5023	36	171	0	3	8	8	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	0
244	L162.바포메트	L162.바포메트	162	2320	457	681	783	148	0	0	190	3590	5034	36	172	0	3	8	8	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	0
344	L163.바포메트	L163.바포메트	163	2325	458	683	785	149	0	0	191	3598	5045	36	173	0	3	8	8	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	0
444	L164.바포메트	L164.바포메트	164	2330	459	685	787	150	0	0	192	3606	5056	36	174	0	3	8	8	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	0
544	L165.바포메트	L165.바포메트	165	2335	460	687	789	151	0	0	193	3614	5067	36	175	0	3	8	8	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	0
644	B.바포메트	B.바포메트	165	4670	920	1374	1578	302	0	0	386	7228	10134	89	175	0	3	8	8	0	4	2	0	0	0	1	1	360	2	0	0	0	0	0	0	0	0
45	P256.구울	P256.구울	256	8368	1302	1627	1755	327	0	0	483	7036	9758	40	266	0	3	8	5	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	0
245	P257.구울	P257.구울	257	8394	1306	1632	1761	328	0	0	485	7058	9788	40	267	0	3	8	5	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	0
345	P258.구울	P258.구울	258	8420	1310	1637	1767	329	0	0	487	7080	9818	40	268	0	3	8	5	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	0
445	P259.구울	P259.구울	259	8446	1314	1642	1773	330	0	0	489	7102	9848	40	269	0	3	8	5	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	0
545	P260.구울	P260.구울	260	8472	1318	1647	1779	331	0	0	491	7124	9878	40	270	0	3	8	5	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	0
645	P.구울	P.구울	260	16944	2636	3294	3558	662	0	0	982	14248	19756	89	270	0	3	8	5	0	4	2	0	0	0	1	1	360	2	0	0	0	0	0	0	0	0
46	P241.그리폰	P241.그리폰	241	7192	1174	1379	1479	287	0	0	415	6820	9461	40	251	0	3	8	6	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	0
246	P242.그리폰	P242.그리폰	242	7214	1178	1384	1484	288	0	0	417	6841	9490	40	252	0	3	8	6	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	0
346	P243.그리폰	P243.그리폰	243	7236	1182	1389	1489	289	0	0	419	6862	9519	40	253	0	3	8	6	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	0
446	P244.그리폰	P244.그리폰	244	7258	1186	1394	1494	290	0	0	421	6883	9548	40	254	0	3	8	6	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	0
546	P245.그리폰	P245.그리폰	245	7280	1190	1399	1499	291	0	0	423	6904	9577	40	255	0	3	8	6	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	0
646	PB.그리폰	PB.그리폰	245	14560	2380	2798	2998	582	0	0	846	13808	19154	89	255	0	3	8	6	0	4	2	0	0	0	1	1	360	2	0	0	0	0	0	0	0	0
47	L186.포미안워리어	L186.포미안워리어	186	6551	763	911	1002	200	0	0	201	3924	5453	36	196	0	3	8	5	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	0
247	L187.포미안워리어	L187.포미안워리어	187	6558	764	912	1004	201	0	0	202	3928	5459	36	197	0	3	8	5	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	0
347	L188.포미안워리어	L188.포미안워리어	188	6565	765	913	1006	202	0	0	203	3932	5465	36	198	0	3	8	5	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	0
447	L189.포미안워리어	L189.포미안워리어	189	6572	766	914	1008	203	0	0	204	3936	5471	36	199	0	3	8	5	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	0
547	L190.포미안워리어	L190.포미안워리어	190	6579	767	915	1010	204	0	0	205	3940	5477	36	200	0	3	8	5	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	0
647	B.포미안워리어	B.포미안워리어	190	13158	1534	1830	2020	408	0	0	410	7880	10954	89	200	0	3	8	5	0	4	2	0	0	0	1	1	360	2	0	0	0	0	0	0	0	0
48	D231.인큐버스	D231.인큐버스	231	6400	950	1278	1368	279	0	0	333	6681	9271	36	241	0	3	8	8	0	4	2	0	0	0	1	1	50	40	0	0	0	0	0	0	0	0
248	D232.인큐버스	D232.인큐버스	232	6420	953	1282	1373	280	0	0	334	6702	9299	40	242	0	3	8	8	0	4	2	0	0	0	1	1	50	40	0	0	0	0	0	0	0	0
348	D233.인큐버스	D233.인큐버스	233	6440	956	1286	1378	281	0	0	336	6723	9327	40	243	0	3	8	8	0	4	2	0	0	0	1	1	50	40	0	0	0	0	0	0	0	0
448	D234.인큐버스	D234.인큐버스	234	6460	959	1290	1383	282	0	0	338	6744	9355	40	244	0	3	8	8	0	4	2	0	0	0	1	1	50	40	0	0	0	0	0	0	0	0
548	D235.인큐버스	D235.인큐버스	235	6480	962	1294	1388	283	0	0	340	6765	9384	40	245	0	3	8	8	0	4	2	0	0	0	1	1	50	40	0	0	0	0	0	0	0	0
648	DB.인큐버스	DB.인큐버스	235	12960	1924	2588	2776	566	0	0	680	13530	18768	89	245	0	3	8	8	0	4	2	0	0	0	1	1	300	2	0	0	0	0	0	0	0	0
49	P246.덤프솔져	P246.덤프솔져	246	7536	1205	1492	1510	296	0	0	412	6892	9558	40	256	0	3	8	7	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	0
249	P247.덤프솔져	P247.덤프솔져	247	7559	1209	1497	1515	297	0	0	414	6913	9587	40	257	0	3	8	7	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	0
349	P248.덤프솔져	P248.덤프솔져	248	7582	1213	1502	1520	298	0	0	416	6934	9616	40	258	0	3	8	7	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	0
449	P249.덤프솔져	P249.덤프솔져	249	7605	1217	1507	1525	299	0	0	418	6955	9645	40	259	0	3	8	7	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	0
549	P250.덤프솔져	P250.덤프솔져	250	7628	1221	1512	1530	300	0	0	420	6976	9674	40	260	0	3	8	7	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	0
649	PB.덤프솔져	PB.덤프솔져	250	15256	2442	3024	3060	600	0	0	840	13952	19348	89	260	0	3	8	7	0	4	2	0	0	0	1	1	360	2	0	0	0	0	0	0	0	0
50	P251.덤프솔져워리어	P251.덤프솔져워리어	251	7875	1240	1564	1632	315	0	0	438	6964	9658	40	261	0	3	8	8	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	0
250	P252.덤프솔져워리어	P252.덤프솔져워리어	252	7899	1244	1569	1637	316	0	0	440	6985	9687	40	262	0	3	8	8	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	0
350	P253.덤프솔져워리어	P253.덤프솔져워리어	253	7923	1248	1574	1642	317	0	0	442	7006	9717	40	263	0	3	8	8	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	0
450	P254.덤프솔져워리어	P254.덤프솔져워리어	254	7947	1252	1579	1647	318	0	0	444	7028	9747	40	264	0	3	8	8	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	0
550	P255.덤프솔져워리어	P255.덤프솔져워리어	255	7971	1256	1584	1652	319	0	0	446	7050	9777	40	265	0	3	8	8	0	4	2	0	0	0	1	1	120	40	0	0	0	0	0	0	0	0
